1469.9282,1529.7773,315.0
1422.9364,1482.5903,280.0
1375.9447,1435.4034,245.0
1328.9529,1388.2164,210.0
1281.9612,1341.0295,175.0
1234.9694,1293.8427,175.0
1187.9777,1246.6556,175.0
1140.986,1199.4688,175.0
1093.9941,1152.2819,175.0
1047.0024,1105.0948,175.0
1000.0107,1105.0948,210.0
953.0189,1105.0948,245.0
906.02716,1057.908,280.0
859.0354,1010.72107,280.0
812.04364,963.5341,315.0
765.0519,916.34717,350.0
718.0602,869.1603,350.0
671.0684,869.1603,350.0
624.07666,869.1603,385.0
577.0849,916.34717,350.0
530.09314,869.1603,350.0
483.1014,821.9733,315.0
436.10965,774.7864,280.0
389.1179,727.5995,245.0
342.12613,680.41254,210.0
295.1344,633.2256,175.0
248.14264,586.03864,175.0
201.15088,586.03864,175.0
154.15913,586.03864,175.0
